,date,open,high,low,close,volume,hlc3,rsi,macd,deltamacd,signal,mom,cci,obv,stk,cmf,mfi,uo,ph,pl,stk_rbull,stk_hbull,stk_rbear,stk_hbear,mom_rbull,mom_hbull,mom_rbear,mom_hbear,mfi_rbull,mfi_hbull,mfi_rbear,mfi_hbear,rsi_rbull,rsi_hbull,rsi_rbear,rsi_hbear,cci_rbull,cci_hbull,cci_rbear,cci_hbear,cmf_rbull,cmf_hbull,cmf_rbear,cmf_hbear,macd_rbull,macd_hbull,macd_rbear,macd_hbear,uo_rbull,uo_hbull,uo_rbear,uo_hbear,obv_rbull,obv_hbull,obv_rbear,obv_hbear,date_1h,open_1h,high_1h,low_1h,close_1h,volume_1h,hlc3_1h,rsi_1h,macd_1h,deltamacd_1h,signal_1h,mom_1h,cci_1h,obv_1h,stk_1h,cmf_1h,mfi_1h,uo_1h,ph_1h,pl_1h,stk_rbull_1h,stk_hbull_1h,stk_rbear_1h,stk_hbear_1h,mom_rbull_1h,mom_hbull_1h,mom_rbear_1h,mom_hbear_1h,mfi_rbull_1h,mfi_hbull_1h,mfi_rbear_1h,mfi_hbear_1h,rsi_rbull_1h,rsi_hbull_1h,rsi_rbear_1h,rsi_hbear_1h,cci_rbull_1h,cci_hbull_1h,cci_rbear_1h,cci_hbear_1h,cmf_rbull_1h,cmf_hbull_1h,cmf_rbear_1h,cmf_hbear_1h,macd_rbull_1h,macd_hbull_1h,macd_rbear_1h,macd_hbear_1h,uo_rbull_1h,uo_hbull_1h,uo_rbear_1h,uo_hbear_1h,obv_rbull_1h,obv_hbull_1h,obv_rbear_1h,obv_hbear_1h
268,2021-08-22 06:30:00+00:00,3241.33,3266.7,3241.33,3255.0,8248.11578,3254.343333333333,54.4946754419721,-3.802774248124024,2.4483959811974723,-6.251170229321496,5.989999999999782,187.90743595985552,107045.20756000013,31.4521572273003,0.05020299447358736,55.42259746778579,55.188134372474295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 06:00:00+00:00,3228.38,3266.7,3228.38,3255.0,13437.52713,3250.0266666666666,51.532973094311885,-4.344515876893638,-1.9000443410593055,-2.4444715358343325,25.73999999999978,118.06229817104891,1408524.7385900007,23.11158904743861,-0.050890565464577056,36.55041929500345,55.63702773628842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,2021-08-22 07:00:00+00:00,3254.99,3271.0,3254.99,3268.5,5876.98753,3264.83,58.944938177354146,-1.2209995242387777,4.024136564066175,-5.245136088304952,34.61000000000013,191.11233331403758,112922.19509000012,26.34176330480982,0.06965544834847216,52.69022538379967,56.84918315916481,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,2021-08-22 06:00:00+00:00,3228.38,3266.7,3228.38,3255.0,13437.52713,3250.0266666666666,51.532973094311885,-4.344515876893638,-1.9000443410593055,-2.4444715358343325,25.73999999999978,118.06229817104891,1408524.7385900007,23.11158904743861,-0.050890565464577056,36.55041929500345,55.63702773628842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,2021-08-22 07:30:00+00:00,3268.49,3270.27,3257.0,3261.83,5016.49009,3263.0333333333333,56.02941644190133,0.2835932027282979,4.4229834328266,-4.139390230098302,32.779999999999745,124.71193610506066,107905.70500000012,29.600499375780277,0.03562718999532062,46.39717035556644,52.31929029910235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 07:00:00+00:00,3254.99,3271.0,3254.99,3261.83,10893.47762,3262.6066666666666,52.92984184002424,-2.582951867011616,-0.11078426494182647,-2.4721676020697894,10.699999999999818,166.96674323793349,1419418.2162100007,22.972477904474115,0.04684172062862306,43.59121481446494,52.08008319043097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,2021-08-22 08:00:00+00:00,3261.69,3268.71,3240.42,3246.74,6930.10127,3251.9566666666665,50.003559997544244,0.2554126531699694,3.515842306614617,-3.2604296534446475,23.33999999999969,44.42119861785949,100975.60373000012,19.89973542246513,0.007137992604785758,43.613535068223584,45.414348445842464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 07:00:00+00:00,3254.99,3271.0,3254.99,3261.83,10893.47762,3262.6066666666666,52.92984184002424,-2.582951867011616,-0.11078426494182647,-2.4721676020697894,10.699999999999818,166.96674323793349,1419418.2162100007,22.972477904474115,0.04684172062862306,43.59121481446494,52.08008319043097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,2021-08-22 08:30:00+00:00,3246.73,3260.0,3243.5,3250.6,5048.84556,3251.366666666667,51.442175227794515,0.5383434174395916,3.0390184567073915,-2.5006750392678,24.58999999999969,28.5720607106554,106024.44929000012,16.492322847734467,-0.032947768657278984,36.25241364871864,47.43688096973293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 08:00:00+00:00,3261.69,3268.71,3240.42,3250.6,11978.94683,3253.2433333333333,50.35981824520787,-2.0692142311550015,0.3223626967318305,-2.391576927886832,-1.6300000000001091,84.33548736078667,1407439.2693800007,26.590190960296738,-0.03660005131127609,44.253782477812706,49.36578242579262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,2021-08-22 09:00:00+00:00,3250.6,3265.0,3250.45,3261.88,4893.54997,3259.11,55.474205023985945,1.6537069117543979,3.3235055608177584,-1.6697986490633603,21.079999999999927,67.01526130874038,110917.99926000013,15.129519208211741,0.020180369199977653,41.68179715691611,52.076821008858744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 08:00:00+00:00,3261.69,3268.71,3240.42,3250.6,11978.94683,3253.2433333333333,50.35981824520787,-2.0692142311550015,0.3223626967318305,-2.391576927886832,-1.6300000000001091,84.33548736078667,1407439.2693800007,26.590190960296738,-0.03660005131127609,44.253782477812706,49.36578242579262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
274,2021-08-22 09:30:00+00:00,3261.87,3272.0,3260.73,3264.56,6436.74301,3265.763333333333,56.40051480187085,2.722510710300412,3.5138474874910175,-0.7913367771906057,19.480000000000018,96.47486818171197,117354.74227000013,21.310313545387583,0.05361399163142788,50.51164022280496,49.41682084113822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 09:00:00+00:00,3250.6,3272.0,3250.45,3264.56,11330.29298,3262.3366666666666,53.389589149974846,-0.52951421182388,1.4896501728503617,-2.0191643846742418,41.13000000000011,113.62176939950133,1418769.5623600006,35.627604524430964,0.005726281608201399,56.57985618622804,53.565993213505614,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
275,2021-08-22 10:00:00+00:00,3264.56,3269.5,3251.35,3262.51,7533.07382,3261.1200000000003,55.450234550106195,3.3653340771347757,3.3253366834603053,0.03999739367447064,29.220000000000255,53.66129618537321,109821.66845000013,21.822166737230038,0.011656757771022673,48.035024438644484,50.90610555149519,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 09:00:00+00:00,3250.6,3272.0,3250.45,3264.56,11330.29298,3262.3366666666666,53.389589149974846,-0.52951421182388,1.4896501728503617,-2.0191643846742418,41.13000000000011,113.62176939950133,1418769.5623600006,35.627604524430964,0.005726281608201399,56.57985618622804,53.565993213505614,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
276,2021-08-22 10:30:00+00:00,3262.51,3268.12,3248.03,3250.8,6920.29471,3255.65,50.24273081928191,2.8964881784763747,2.285192627841523,0.6112955506348515,22.41000000000031,-10.903545558522909,102901.37374000013,21.26365829653636,-0.04764652279598669,46.436926203070755,43.685123088875145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 10:00:00+00:00,3264.56,3269.5,3248.03,3250.8,14453.36853,3256.1100000000006,50.141053892576195,-0.41482600053222995,1.2834707073136093,-1.6982967078458393,6.2800000000002,61.62838478117525,1404316.1938300005,55.55012332522034,0.008702601803187287,55.46793005065882,50.17741249844102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,2021-08-22 11:00:00+00:00,3250.8,3260.0,3246.74,3255.88,3807.28188,3254.2066666666665,52.33407599593153,2.901392523647246,1.8320775784099155,1.0693149452373305,14.2800000000002,-56.56594724220705,106708.65562000012,20.66941142807877,-0.036771084286681806,41.7220946954777,45.130271062747525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 10:00:00+00:00,3264.56,3269.5,3248.03,3250.8,14453.36853,3256.1100000000006,50.141053892576195,-0.41482600053222995,1.2834707073136093,-1.6982967078458393,6.2800000000002,61.62838478117525,1404316.1938300005,55.55012332522034,0.008702601803187287,55.46793005065882,50.17741249844102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,2021-08-22 11:30:00+00:00,3255.88,3259.44,3249.4,3255.71,4894.76705,3254.85,52.25492319487962,2.858609403497212,1.4314355666079053,1.4271738368893068,0.7100000000000364,-48.56948889535248,101813.88857000013,17.239278043239487,-0.026525821106677998,42.773268996396055,48.732779579415464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 11:00:00+00:00,3250.8,3260.0,3246.74,3255.71,8702.04893,3254.15,51.28021233798046,0.07143770917491565,1.415787533616604,-1.3443498244416883,6.699999999999818,42.099878660992715,1413018.2427600005,75.87739132554368,0.0015967460226710174,49.93592107126359,46.70462065220314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,2021-08-22 12:00:00+00:00,3255.71,3263.98,3240.29,3245.98,6580.18033,3250.0833333333335,47.79889259248747,2.0163307833972794,0.47132555720637814,1.5450052261909013,-22.519999999999982,-99.69128377835796,95233.70824000012,16.162520321932018,-0.03510576315055204,41.80887370972105,46.099914715657484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 11:00:00+00:00,3250.8,3260.0,3246.74,3255.71,8702.04893,3254.15,51.28021233798046,0.07143770917491565,1.415787533616604,-1.3443498244416883,6.699999999999818,42.099878660992715,1413018.2427600005,75.87739132554368,0.0015967460226710174,49.93592107126359,46.70462065220314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
280,2021-08-22 12:30:00+00:00,3245.97,3250.0,3234.37,3235.96,6644.47933,3240.11,43.669043390363555,0.5341315137075071,-0.8086989699867153,1.3428304836942224,-25.86999999999989,-195.63483926821198,88589.22891000012,22.31946479321171,-0.09724843408990297,42.32420174678268,40.06777731970947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 12:00:00+00:00,3255.71,3263.98,3234.37,3235.96,13224.65966,3244.7700000000004,46.66199242143777,-1.1238991303325747,0.1763605552872909,-1.3002596856198656,6.9099999999998545,-24.493827839580007,1399793.5831000006,86.76648732431356,-0.09376756767325524,42.04489762040515,43.75582383230105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,2021-08-22 13:00:00+00:00,3235.97,3239.71,3218.6,3235.87,13019.91876,3231.3933333333334,43.632577510301566,-0.6404021763769379,-1.5865861280569282,0.9461839516799904,-10.86999999999989,-191.48314524670266,75569.31015000012,33.211742134520215,-0.00019714483397836234,33.11765296074545,45.46928851852222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 12:00:00+00:00,3255.71,3263.98,3234.37,3235.96,13224.65966,3244.7700000000004,46.66199242143777,-1.1238991303325747,0.1763605552872909,-1.3002596856198656,6.9099999999998545,-24.493827839580007,1399793.5831000006,86.76648732431356,-0.09376756767325524,42.04489762040515,43.75582383230105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,2021-08-22 13:30:00+00:00,3235.87,3239.73,3221.2,3234.25,9981.23724,3231.726666666667,42.93754137847229,-1.6825536181650023,-2.102990055875994,0.4204364377109918,-16.34999999999991,-128.90103720882993,65588.07291000012,31.961632201227022,0.026395132952430272,34.30832222823016,46.91705211198675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 13:00:00+00:00,3235.97,3239.73,3218.6,3234.25,23001.156,3230.86,46.27342167347154,-2.184018886296599,-0.7070073605413865,-1.4770115257552123,8.239999999999782,-129.46335906236322,1376792.4271000007,92.6515891222254,-0.048084758228396286,39.12186183064905,44.09441683752477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
283,2021-08-22 14:00:00+00:00,3234.25,3239.96,3227.54,3233.1,7372.52731,3233.5333333333333,42.4209532213656,-2.5716175270508757,-2.3936431718094937,-0.17797435524138172,-28.7800000000002,-87.34654182485578,58215.54560000012,26.92443191826672,-0.0030648887604147676,35.29796768860909,48.98640685170994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 13:00:00+00:00,3235.97,3239.73,3218.6,3234.25,23001.156,3230.86,46.27342167347154,-2.184018886296599,-0.7070073605413865,-1.4770115257552123,8.239999999999782,-129.46335906236322,1376792.4271000007,92.6515891222254,-0.048084758228396286,39.12186183064905,44.09441683752477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,2021-08-22 14:30:00+00:00,3233.09,3234.11,3163.0,3166.53,49963.07949,3187.8800000000006,24.24027177415917,-8.549298737408208,-6.697059505733461,-1.852239231674747,-98.02999999999975,-229.78249891366647,8252.466110000125,19.971109692370863,-0.27287054410346245,24.130489776557127,33.771764433899406,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,2021-08-22 14:00:00+00:00,3234.25,3239.96,3163.0,3166.53,57335.6068,3189.83,34.14633577956987,-8.39187318072618,-5.531889323976774,-2.859983856749406,-78.54999999999973,-235.7502135194549,1319456.8203000007,94.16495542274829,-0.21285930549139456,24.55579923358642,32.70588564214682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285,2021-08-22 15:00:00+00:00,3166.35,3183.42,3154.42,3176.86,21663.29052,3171.566666666667,29.303571717398498,-12.311193717176593,-8.367163588401477,-3.944030128775116,-85.65000000000009,-193.12701399251557,29915.756630000124,35.58464491366483,-0.1715118788662081,21.892734959455804,38.595592958853345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 14:00:00+00:00,3234.25,3239.96,3163.0,3166.53,57335.6068,3189.83,34.14633577956987,-8.39187318072618,-5.531889323976774,-2.859983856749406,-78.54999999999973,-235.7502135194549,1319456.8203000007,94.16495542274829,-0.21285930549139456,24.55579923358642,32.70588564214682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
286,2021-08-22 15:30:00+00:00,3176.87,3188.27,3173.3,3181.54,8487.12411,3181.036666666667,31.536050852455745,-14.744915496571593,-8.640708294237182,-6.104207202334411,-69.26000000000022,-108.87354394860192,38402.880740000124,52.68118960442967,-0.14746341654617887,26.746910060512086,40.560874565764934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 15:00:00+00:00,3166.35,3188.27,3154.42,3181.54,30150.41463,3174.7433333333333,38.023383347416015,-11.962563887977467,-7.282064024982448,-4.680499862995019,-46.84999999999991,-178.0612998071497,1349607.2349300007,95.22313290028431,-0.0916792139119038,18.726473578550966,37.80043627550839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,2021-08-22 16:00:00+00:00,3181.54,3181.63,3157.27,3180.03,16099.86596,3172.976666666667,31.193777036412285,-16.60410018986886,-8.399914390027558,-8.204185799841301,-75.84999999999991,-95.42000143559534,22303.014780000125,77.56874200686279,-0.08028015532000386,22.08411103275249,47.01488656792886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 15:00:00+00:00,3166.35,3188.27,3154.42,3181.54,30150.41463,3174.7433333333333,38.023383347416015,-11.962563887977467,-7.282064024982448,-4.680499862995019,-46.84999999999991,-178.0612998071497,1349607.2349300007,95.22313290028431,-0.0916792139119038,18.726473578550966,37.80043627550839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,2021-08-22 16:30:00+00:00,3180.03,3193.0,3173.3,3178.15,7753.20439,3181.4833333333336,30.746346650788002,-18.021477369063177,-7.8538332553775,-10.167644113685677,-77.55999999999995,-60.96919452025581,14549.810390000126,89.37031171023409,-0.10280490796367385,22.603207286942165,43.0573111622537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 16:00:00+00:00,3181.54,3193.0,3157.27,3178.15,23853.07035,3176.14,37.48659769493539,-14.894215423425521,-8.170972448344402,-6.723242975081119,-76.84999999999991,-120.17356265660466,1325754.1645800008,93.0090121620439,-0.09503858439446124,27.24320126712721,38.542238285502044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,2021-08-22 17:00:00+00:00,3178.15,3189.0,3172.0,3178.74,4984.24445,3179.9133333333334,31.080448438446677,-18.879519576476923,-6.969500370232996,-11.910019206243927,-67.24000000000024,-53.61140686841021,19534.054840000128,93.76713755785799,-0.12812166846545558,22.969078256773916,41.082388729537925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 16:00:00+00:00,3181.54,3193.0,3157.27,3178.15,23853.07035,3176.14,37.48659769493539,-14.894215423425521,-8.170972448344402,-6.723242975081119,-76.84999999999991,-120.17356265660466,1325754.1645800008,93.0090121620439,-0.09503858439446124,27.24320126712721,38.542238285502044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,2021-08-22 17:30:00+00:00,3178.74,3183.31,3168.65,3176.33,4119.95781,3176.096666666667,30.43456678381462,-19.528874359191832,-6.095084122358324,-13.433790236833508,-59.63000000000011,-55.36406082215488,15414.097030000128,91.79570453156235,-0.12100047151933088,23.37910866950511,42.10016808741954,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 17:00:00+00:00,3178.15,3189.0,3168.65,3176.33,9104.20226,3177.9933333333333,37.18310227916702,-17.166543943524175,-8.354640774754445,-8.81190316876973,-85.5,-86.64638162642304,1316649.9623200009,91.15408172193543,-0.12157139972575046,30.77077255055552,39.789879062241454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
291,2021-08-22 18:00:00+00:00,3176.33,3176.34,3126.42,3140.63,19977.98791,3147.7966666666666,22.85711812459173,-22.662940079447253,-7.383319874090997,-15.279620205356256,-95.23999999999978,-136.98660922864448,-4563.890879999872,90.6163600897846,-0.13576479601875646,21.34212102907015,47.22236222410608,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-22 17:00:00+00:00,3178.15,3189.0,3168.65,3176.33,9104.20226,3177.9933333333333,37.18310227916702,-17.166543943524175,-8.354640774754445,-8.81190316876973,-85.5,-86.64638162642304,1316649.9623200009,91.15408172193543,-0.12157139972575046,30.77077255055552,39.789879062241454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,2021-08-22 18:30:00+00:00,3140.63,3163.24,3137.71,3151.4,7738.91023,3150.7833333333333,28.630136193890653,-24.000992252531432,-6.97709763774014,-17.023894614791292,-82.84999999999991,-126.87071694170288,3175.0193500001287,93.58334260396911,-0.12831849294047645,22.47270805629311,44.809484089934074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 18:00:00+00:00,3176.33,3176.34,3126.42,3151.4,27716.89814,3151.3866666666668,33.21611735299067,-20.73994612942988,-9.542434368528122,-11.19751176090176,-99.19999999999982,-106.5679360601771,1288933.064180001,87.7810832093797,-0.1289624443025262,25.728637156707556,40.040670689923886,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
293,2021-08-22 19:00:00+00:00,3151.39,3175.15,3149.96,3173.96,5678.60949,3166.3566666666666,38.93835509537529,-22.976150026286632,-4.7618043291962735,-18.21434569709036,-59.13999999999987,-34.98531227572782,8853.628840000129,94.26612481605916,-0.11717406901750205,25.679236597526682,50.203617968824574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 18:00:00+00:00,3176.33,3176.34,3126.42,3151.4,27716.89814,3151.3866666666668,33.21611735299067,-20.73994612942988,-9.542434368528122,-11.19751176090176,-99.19999999999982,-106.5679360601771,1288933.064180001,87.7810832093797,-0.1289624443025262,25.728637156707556,40.040670689923886,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
294,2021-08-22 19:30:00+00:00,3173.96,3176.7,3161.54,3175.25,4019.76621,3171.1633333333334,39.47665829567375,-21.808468509698287,-2.8752982500863418,-18.933170259611945,8.7199999999998,9.267661365902088,12873.395050000128,93.69047814692215,-0.09402260042369298,28.28456693799417,49.988059025354666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 19:00:00+00:00,3151.39,3176.7,3149.96,3175.25,9698.3757,3167.3033333333333,39.82985241989881,-21.400703441698624,-8.162553344637491,-13.238150097061133,-89.30999999999995,-66.11971723746422,1298631.439880001,88.24689168157049,-0.07084685636928953,29.629284663897405,46.910478054798936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,2021-08-22 20:00:00+00:00,3175.25,3175.26,3137.64,3142.78,11989.26356,3151.8933333333334,31.862589556130587,-23.235288193172437,-3.4416943468483936,-19.793593846324043,-34.07999999999993,-97.36624017140369,884.1314900001289,93.25847941379857,-0.13924149330186675,28.496551542522774,45.3391751530496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 19:00:00+00:00,3151.39,3176.7,3149.96,3175.25,9698.3757,3167.3033333333333,39.82985241989881,-21.400703441698624,-8.162553344637491,-13.238150097061133,-89.30999999999995,-66.11971723746422,1298631.439880001,88.24689168157049,-0.07084685636928953,29.629284663897405,46.910478054798936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,2021-08-22 20:30:00+00:00,3142.78,3154.85,3134.08,3152.94,6735.49505,3147.2900000000004,36.02084363912965,-23.277892923037598,-2.7874392613708423,-20.490453661666756,-28.59999999999991,-95.17621622414975,7619.626540000129,91.91764077526564,-0.0919168524359961,23.303706648316222,49.014429693920384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-22 20:00:00+00:00,3175.25,3175.26,3134.08,3152.94,18724.75861,3154.0933333333337,36.21674846722343,-23.454223234026813,-8.172858509572544,-15.281364724454269,-97.86000000000013,-82.64648980038113,1279906.681270001,91.59175872370788,-0.10131960432371953,24.050213812582772,44.869640638421984,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
